heuristic,trial,originalIndividualAvgTime,originalIndividualLOC,originalIndividualCharacters,bestIndividualAvgTime,bestIndividualLOC,bestIndividualCharacters,time,better
HC5,23,"6883",209,6883,"4906",146,4906,"1092,59",true
HC5,24,"6883",209,6883,"5062",147,5062,"1052,302",true
HC5,25,"6883",209,6883,"4906",146,4906,"1101,476",true
HC5,26,"6883",209,6883,"4965",147,4965,"1165,785",true
HC5,27,"6883",209,6883,"4918",147,4918,"1129,884",true
HC5,28,"6883",209,6883,"5033",150,5033,"1135,851",true
HC5,29,"6883",209,6883,"5100",156,5100,"1225,514",true
RD,
RD,1,"6883",209,6883,"5043",149,5043,"1301,488",true
RD,2,"6883",209,6883,"5234",157,5234,"1340,718",true
RD,3,"6883",209,6883,"5114",150,5114,"1366,274",true
RD,4,"6883",209,6883,"5336",159,5336,"1332,692",true
RD,5,"6883",209,6883,"5287",156,5287,"1316,187",true
RD,6,"6883",209,6883,"5136",155,5136,"1343,731",true
RD,7,"6883",209,6883,"5331",160,5331,"1328,276",true
RD,8,"6883",209,6883,"5331",158,5331,"1350,766",true
RD,9,"6883",209,6883,"5147",152,5147,"1320,289",true
RD,10,"6883",209,6883,"5236",155,5236,"1350,632",true
RD,11,"6883",209,6883,"5179",156,5179,"1363,061",true
RD,12,"6883",209,6883,"5241",156,5241,"1313,398",true
RD,13,"6883",209,6883,"5303",159,5303,"1320,831",true
RD,14,"6883",209,6883,"5267",158,5267,"1296,427",true
RD,15,"6883",209,6883,"5225",157,5225,"1355,423",true
RD,16,"6883",209,6883,"5080",148,5080,"1347,866",true
RD,17,"6883",209,6883,"5268",159,5268,"1329,073",true
RD,18,"6883",209,6883,"5330",159,5330,"1340,729",true
RD,19,"6883",209,6883,"5117",150,5117,"1323,466",true
RD,20,"6883",209,6883,"5340",160,5340,"1325,555",true
RD,21,"6883",209,6883,"5096",151,5096,"1341,198",true
RD,22,"6883",209,6883,"5319",162,5319,"1301,384",true
RD,23,"6883",209,6883,"5067",148,5067,"1352,26",true
RD,24,"6883",209,6883,"5472",164,5472,"1355,885",true
RD,25,"6883",209,6883,"5391",161,5391,"1307,963",true
RD,26,"6883",209,6883,"5198",151,5198,"1366,921",true
RD,27,"6883",209,6883,"5109",151,5109,"1323,764",true
RD,28,"6883",209,6883,"5239",154,5239,"1350,673",true
RD,29,"6883",209,6883,"5137",154,5137,"1354,507",true
